data_point,predicted,difference,hit,
17.8,12.1974,5.60259,0,
17.2,12.3646,4.83536,0,
16.7,12.5151,4.18493,0,
15,12.6621,2.33789,0,
14.4,12.7924,1.60757,0,
13.9,12.8659,1.03406,1,
13.9,12.9686,0.931409,1,
13.3,13.02,0.28003,1,
13.3,13.0748,0.225187,1,
11.7,13.1314,1.43143,0,
11.7,13.1899,1.48989,0,
10,13.2024,3.20241,0,
10,13.259,3.25896,0,
10,13.2587,3.25871,0,
8.9,13.2585,4.35846,0,
10,13.2782,3.27821,0,
10,13.2612,3.26121,0,
10.6,13.2976,2.69762,0,
13.3,13.334,0.0340347,1,
16.1,13.3738,2.72617,0,
16.1,13.505,2.59503,0,
15.6,13.7085,1.89148,0,
16.7,13.9121,2.78795,0,
19.4,14.0055,5.39448,0,
18.9,14.1357,4.76426,0,
20,14.3028,5.69718,0,
19.4,14.4332,4.96681,0,
19.4,14.5636,4.83637,0,
17.8,14.6373,3.16266,0,
17.8,14.6744,3.12562,0,
15,14.6213,0.378717,1,
14.4,14.5682,0.168189,1,
13.9,14.4622,0.562229,1,
13.3,14.3745,1.0745,0,
13.3,14.2999,0.999911,1,
14.4,14.2432,0.156836,1,
12.2,14.2398,2.03983,0,
13.3,14.2857,0.985741,1,
11.1,14.26,3.15996,0,
10.6,14.3022,3.70216,0,
10.6,14.2361,3.63608,0,
10.6,14.1991,3.59913,0,
10.6,14.1622,3.56218,0,
10,14.1819,4.18191,0,
10,14.2016,4.20163,0,
11.1,14.2013,3.10131,0,
13.3,14.2377,0.937656,1,
14.4,14.2741,0.125916,1,
14.4,14.4153,0.0153475,1,
14.4,14.5378,0.137815,1,
15.6,14.5739,1.02615,1,
16.7,14.5218,2.17823,0,
17.8,14.4709,3.3291,0,
18.3,14.5077,3.79226,0,
18,14.5447,3.45534,0,
18.3,14.5083,3.79171,0,
18.3,14.4786,3.82145,0,
18.3,14.4222,3.87782,0,
16.7,14.3858,2.3142,0,
15.6,14.3494,1.25056,0,
15,14.3129,0.687052,1,
15,14.2397,0.760292,1,
14.4,14.2294,0.170564,1,
14.4,14.2185,0.181514,1,
13.9,14.2107,0.310726,1,
14.4,14.2413,0.158657,1,
13.3,14.2384,0.93837,1,
12.2,14.2383,2.03831,0,
11.1,14.3063,3.20626,0,
11.7,14.2366,2.53657,0,
11.7,14.2363,2.53633,0,
11.1,14.2728,3.1728,0,
11.1,14.3093,3.20927,0,
11.1,14.3257,3.22569,0,
12.2,14.3421,2.14211,0,
14.4,14.3785,0.0214672,1,
15,14.4517,0.548296,1,
15,14.561,0.43901,1,
15.6,14.5681,1.03188,1,
16.1,14.5777,1.52232,0,
17.2,14.5828,2.61723,0,
17.2,14.635,2.56503,0,
18.3,14.7227,3.57729,0,
18.9,14.7396,4.16043,0,
18.9,14.7565,4.14349,0,
18.3,14.7768,3.52317,0,
17.2,14.8071,2.39285,0,
16.7,14.8074,1.89258,0,
16.1,14.7709,1.32907,0,
15.6,14.7177,0.882257,1,
16.1,14.6978,1.40215,0,
16.1,14.6684,1.43156,0,
13.9,14.7281,0.828117,1,
13.3,14.7902,1.49024,0,
12.8,14.8069,2.00686,0,
12.8,14.7761,1.97613,0,
12.2,14.7289,2.52895,0,
11.7,14.6807,2.98075,0,
11.7,14.6126,2.91261,0,
11.7,14.5957,2.89572,0,
11.7,14.6155,2.91549,0,
11.7,14.6153,2.91527,0,
11.7,14.615,2.91505,0,
12.8,14.6348,1.83482,0,
15,14.6546,0.345399,1,
15,14.7111,0.28887,1,
15,14.793,0.207047,1,
16.1,14.804,1.29597,0,
18.3,14.8154,3.48459,0,
20,14.8668,5.13319,0,
20,14.9915,5.00852,0,
18.3,15.1219,3.17813,0,
17.2,15.2156,1.98441,0,
17.2,15.2525,1.94751,0,
16.7,15.216,1.48403,0,
15.6,15.1595,0.440545,1,
15,15.0862,0.086235,1,
15,14.9815,0.0184517,1,
13.9,14.9111,1.01109,1,
13.9,14.8538,0.953812,1,
13.9,14.8142,0.914183,1,
13.9,14.8187,0.918719,1,
14.4,14.7759,0.375858,1,
13.3,14.7331,1.43315,0,
14.4,14.7347,0.334741,1,
14.4,14.7346,0.334633,1,
14.4,14.7991,0.399127,1,
13.9,14.8636,0.963614,1,
13.3,14.9503,1.65025,0,
13.3,15.0557,1.75571,0,
12.8,15.1089,2.30891,0,
12.8,15.1621,2.36211,0,
13,15.1986,2.1986,0,
13.3,15.2351,1.93509,0,
13.3,15.2782,1.97825,0,
13.9,15.2948,1.39477,0,
13.3,15.2495,1.94946,0,
12.8,15.2223,2.42232,0,
12.8,15.1724,2.3724,0,
13.9,15.0622,1.16221,0,
14.4,14.8787,0.478694,1,
15.6,14.6753,0.92473,1,
15.6,14.5046,1.09544,1,
15.6,14.3837,1.21626,1,
16.1,14.2939,1.8061,0,
16.7,14.2,2.49998,0,
17.2,14.1802,3.01984,0,
18.3,14.2317,4.06829,0,
18.3,14.3024,3.9976,0,
18.3,14.4133,3.88667,0,
17.2,14.5266,2.6734,0,
16.7,14.6418,2.05823,0,
15,14.7215,0.278503,1,
13.9,14.7844,0.884362,1,
13.3,14.7825,1.48255,0,
13.9,14.832,0.932027,1,
13.9,14.7841,0.884085,1,
12.8,14.7873,1.98733,0,
12.8,14.7868,1.98683,0,
11.7,14.7179,3.01789,0,
11.7,14.7011,3.00108,0,
12,14.6475,2.64751,0,
11.7,14.6106,2.91061,0,
12.2,14.5837,2.38375,0,
12.2,14.5402,2.34019,0,
11.1,14.5033,3.40334,0,
11.1,14.4665,3.3665,0,
11.7,14.3729,2.6729,0,
12.2,14.2993,2.09931,0,
13.3,14.2624,0.962443,1,
13.9,14.2423,0.342285,1,
13.9,14.2544,0.354365,1,
15.6,14.2332,1.36685,0,
15.6,14.2191,1.38088,0,
16.1,14.2557,1.84426,0,
17.2,14.2964,2.90361,0,
17.2,14.2965,2.90347,0,
16.7,14.3134,2.38658,0,
16.7,14.3136,2.38636,0,
16.7,14.2605,2.43952,0,
16.7,14.2073,2.49267,0,
15.6,14.1542,1.44581,0,
15,14.1377,0.862288,1,
13.9,14.1012,0.201155,1,
13.9,14.0817,0.181697,1,
13.3,14.0589,0.758922,1,
13.3,14.085,0.78498,1,
12.8,14.0592,1.25921,0,
12.8,14.0359,1.23591,0,
11.7,14.0358,2.33581,0,
12.2,14.0357,1.83572,0,
11.7,14.0355,2.33554,0,
11.7,14.0521,2.35207,0,
12.2,14.0419,1.84189,0,
12.8,14.0417,1.24171,0,
12,14.0416,2.04157,0,
12.2,14.0615,1.86147,0,
12.2,14.0913,1.89132,0,
12.2,14.1278,1.92784,0,
12.2,14.1444,1.94437,0,
12.2,14.1442,1.94422,0,
12.2,14.0753,1.87532,0,
12.8,14.0071,1.20709,0,
12.8,13.9385,1.13847,0,
12,13.845,1.84505,0,
12.2,13.7516,1.55163,0,
12.2,13.6148,1.41482,0,
12.8,13.448,0.648031,1,
12.8,13.2813,0.481256,1,
14,13.1729,0.827138,1,
13.9,13.0589,0.841096,1,
13.9,12.9413,0.958667,1,
14.4,12.82,1.58004,0,
15.6,12.7313,2.86866,0,
17.2,12.7402,4.45979,0,
18.3,12.7904,5.50961,0,
18.3,12.8947,5.40532,0,
18.9,13.0365,5.86353,0,
18.9,13.1774,5.72262,0,
18.9,13.3812,5.51884,0,
18.3,13.5849,4.71507,0,
18.3,13.8254,4.47465,0,
17.2,14.029,3.17096,0,
16.1,14.2494,1.85062,0,
16.1,14.433,1.66705,0,
16.1,14.5631,1.53691,0,
16.1,14.6732,1.42679,0,
16.1,14.81,1.29,0,
14.4,14.9401,0.540107,1,
13.9,15.0702,1.17021,0,
13.9,15.1615,1.26154,0,
13.3,15.2181,1.91811,0,
13.3,15.2747,1.97468,0,
12.2,15.3112,3.1112,0,
12.8,15.3277,2.52772,0,
12.2,15.3075,3.10748,0,
13.9,15.334,1.43396,0,
14.4,15.3337,0.933723,1,
13.9,15.3903,1.49028,0,
13.3,15.4531,2.15314,0,
14.4,15.4736,1.07365,1,
17.8,15.4777,2.32228,0,
17.8,15.5582,2.24178,0,
18.3,15.7204,2.57964,0,
20,15.8339,4.16614,0,
20.6,15.924,4.67595,0,
21.1,16.0177,5.0823,0,
20.6,16.0947,4.50528,0,
18.3,16.1884,2.11156,0,
18.3,16.2454,2.05456,0,
18.3,16.2256,2.0744,0,
16.1,16.2058,0.105755,1,
15.6,16.2059,0.605915,1,
15,16.1361,1.1361,1,
15,16.103,1.10297,1,
15,16.1042,1.10417,1,
15,16.1043,1.10427,1,
14.4,16.1044,1.70441,0,
14.4,16.1046,1.70455,0,
13.9,16.0478,2.14775,0,
13.9,16.0296,2.12963,0,
12.8,16.0295,3.22946,0,
12.8,16.0293,3.2293,0,
12.8,16.0124,3.21239,0,
12.8,15.9955,3.19548,0,
12.8,16.0152,3.21524,0,
12.2,16.015,3.81499,0,
12.2,16.0347,3.83475,0,
13.3,15.9778,2.67779,0,
13.9,15.873,1.97304,0,
14.4,15.8528,1.45284,0,
13.9,15.8727,1.9727,0,
13.9,15.8368,1.9368,0,
15.6,15.7066,0.106639,1,
16.1,15.5765,0.523507,1,
16.1,15.4901,0.609949,1,
16.7,15.3426,1.3574,0,
17.2,15.1723,2.02774,0,
18.3,15.0257,3.2743,0,
19,14.9125,4.08747,0,
19.4,14.9128,4.48722,0,
18.3,14.9364,3.36358,0,
17.2,14.9734,2.22657,0,
17.2,15.0435,2.15651,0,
17.2,15.0768,2.12321,0,
16.1,15.1124,0.987579,1,
16.1,15.1492,0.95085,1,
16.1,15.1161,0.983911,1,
16.1,15.0843,1.01575,1,
16.1,15.1081,0.991878,1,
15.6,15.1309,0.469069,1,
15.6,15.1712,0.428798,1,
15.6,15.2122,0.387767,1,
15.6,15.2913,0.308723,1,
15.6,15.3717,0.228314,1,
15.6,15.4547,0.145272,1,
16,15.5405,0.45955,1,
16.1,15.6289,0.471059,1,
15.6,15.7403,0.140291,1,
15.6,15.8546,0.254589,1,
15,15.9359,0.935929,1,
15,16.0011,1.00108,1,
15,16.0523,1.05228,1,
15,16.1223,1.12231,1,
14.4,16.1941,1.79406,0,
14.4,16.2079,1.80791,0,
14.4,16.1686,1.76856,0,
16,16.1321,0.132086,1,
16.1,16.0553,0.0447178,1,
16.1,16.0197,0.0803127,1,
16.1,15.9449,0.155138,1,
16.1,15.8455,0.254484,1,
16.7,15.7303,0.969656,1,
17,15.6485,1.35147,1,
17.2,15.5995,1.60046,0,
16.7,15.5478,1.15217,1,
17.2,15.548,1.65205,0,
17.2,15.5625,1.63754,0,
17.2,15.631,1.56905,0,
16.7,15.7005,0.999458,1,
16.1,15.7712,0.328815,1,
16.1,15.7909,0.309071,1,
15.6,15.8123,0.21227,1,
15.6,15.8329,0.232927,1,
15.6,15.8529,0.252929,1,
15.6,15.871,0.270985,1,
15.6,15.887,0.287025,1,
15,15.9009,0.900901,1,
15,15.9125,0.912453,1,
15,15.9215,0.921518,1,
15.6,15.9273,0.327256,1,
15.6,15.9295,0.329487,1,
15.6,15.9292,0.3292,1,
15.6,15.9268,0.326815,1,
15.6,15.9227,0.32271,1,
16,15.9162,0.0838051,1,
15.6,15.967,0.366953,1,
15.6,16.0175,0.417494,1,
15.6,16.0697,0.469725,1,
15.6,16.0659,0.465902,1,
15.6,16.0664,0.466385,1,
15.6,16.0679,0.467922,1,
15.6,16.072,0.471973,1,
15.6,16.0794,0.479387,1,
15.6,16.0908,0.490776,1,
16,16.1051,0.105137,1,
15.6,16.0682,0.468163,1,
15.6,16.0867,0.48674,1,
15.6,16.049,0.449011,1,
16,16.0119,0.0119019,1,
15.6,15.9735,0.373537,1,
16.1,15.9839,0.116084,1,
16.1,15.9907,0.10934,1,
17,15.9971,1.00291,1,
16.7,16.003,0.69696,1,
16.7,16.0085,0.691488,1,
16.7,16.0135,0.686485,1,
17.2,16.0181,1.1819,1,
17.2,16.0223,1.17768,1,
17.2,16.0262,1.17378,1,
18,16.0299,1.97012,0,
17.8,16.0334,1.76662,0,
17.2,16.1026,1.09738,1,
17,16.1651,0.834898,1,
17.2,16.1709,1.02912,1,
17.2,16.1788,1.02118,1,
17.2,16.1871,1.01291,1,
17.2,16.1958,1.00415,1,
17.2,16.2032,0.996815,1,
17.2,16.2091,0.99087,1,
17.2,16.2136,0.986422,1,
17.2,16.2184,0.981646,1,
16.7,16.2233,0.47674,1,
16.1,16.2283,0.128275,1,
16.1,16.2333,0.133316,1,
16.1,16.2383,0.138281,1,
16.1,16.243,0.14303,1,
17,16.2475,0.752529,1,
16.7,16.2533,0.446701,1,
16.7,16.2587,0.441343,1,
16.7,16.2655,0.434534,1,
16.7,16.2737,0.42631,1,
17,16.2834,0.716578,1,
16.7,16.2931,0.406919,1,
16.1,16.3028,0.202841,1,
16.1,16.3127,0.212706,1,
15.6,16.3227,0.7227,1,
16.1,16.3328,0.23284,1,
16.1,16.3431,0.243145,1,
16,16.3536,0.353638,1,
16.1,16.3643,0.264332,1,
15.6,16.3752,0.775246,1,
15.6,16.3207,0.720722,1,
16.1,16.2732,0.173229,1,
16.1,16.2805,0.180502,1,
16.1,16.2841,0.184105,1,
16.1,16.2878,0.187759,1,
16.1,16.2913,0.191269,1,
16.1,16.2946,0.194624,1,
16.1,16.2978,0.197805,1,
16.1,16.3009,0.200851,1,
16.1,16.3038,0.203808,1,
16.1,16.3067,0.206717,1,
16.1,16.3096,0.209566,1,
16.1,16.3123,0.212349,1,
16.7,16.3151,0.384943,1,
17.8,16.3177,1.48231,0,
18.3,16.3203,1.97975,0,
17.2,16.3723,0.827736,1,
16.1,16.4408,0.340832,1,
16.1,16.4448,0.344793,1,
16.1,16.4509,0.350864,1,
16.7,16.4568,0.243158,1,
16.1,16.4627,0.362749,1,
16.1,16.4685,0.368528,1,
16.1,16.4742,0.374184,1,
16.1,16.4797,0.379707,1,
16.1,16.4851,0.38509,1,
16,16.4903,0.490324,1,
16.1,16.4954,0.395399,1,
16.1,16.5003,0.400305,1,
16.1,16.505,0.405029,1,
15.6,16.5096,0.909563,1,
13.9,16.5139,2.61389,0,
13.3,16.5202,3.22018,0,
13.3,16.4409,3.14088,0,
13.3,16.3413,3.04128,0,
13.3,16.2416,2.94158,0,
13.3,16.1418,2.84176,0,
13.3,16.0418,2.74183,0,
13.3,15.9418,2.6418,0,
13.9,15.8417,1.94167,0,
13.9,15.7414,1.84144,0,
13.9,15.6612,1.76117,0,
13.3,15.5808,2.28081,0,
12.8,15.5004,2.70036,0,
13.3,15.3998,2.09978,0,
13.3,15.2824,1.9824,0,
12.2,15.1322,2.93225,0,
8.9,14.9654,6.06543,0,
11,14.8261,3.82614,0,
10,14.5743,4.57432,0,
11.1,14.3925,3.29254,0,
13.3,14.1772,0.87717,1,
13.9,13.9984,0.0983648,1,
14.4,13.9222,0.477813,1,
14.4,13.8398,0.560152,1,
15.6,13.7548,1.84522,0,
16.1,13.6668,2.43322,0,
15.6,13.6374,1.96258,0,
15,13.6246,1.3754,0,
15,13.5949,1.4051,0,
14.4,13.545,0.855013,1,
14.4,13.4949,0.905075,1,
14.4,13.3961,1.0039,1,
13.9,13.3826,0.517394,1,
14.4,13.3858,1.01419,1,
14.4,13.3886,1.01144,1,
12.2,13.3914,1.19142,0,
12.8,13.3944,0.594374,1,
12.8,13.3576,0.557616,1,
12.2,13.3608,1.16076,0,
12.2,13.3627,1.16268,0,
11.7,13.3059,1.60593,0,
11.7,13.2492,1.54918,0,
11.7,13.1757,1.47572,0,
11.7,13.1223,1.42227,0,
10.6,13.0855,2.4855,0,
10.6,13.0321,2.43206,0,
10,12.9419,2.94187,0,
10.6,12.8884,2.28836,0,
10,12.9248,2.92481,0,
10,12.9113,2.9113,0,
10,12.9111,2.91109,0,
10.6,12.8742,2.2742,0,
10,12.7347,2.73474,0,
10.6,12.6213,2.02129,0,
11.7,12.4903,0.790347,1,
12,12.3822,0.382204,1,
12.2,12.2785,0.0785494,1,
12.2,12.1546,0.0453787,1,
12.2,12.0439,0.156093,1,
12.2,11.9491,0.250937,1,
12.2,11.8505,0.349473,1,
12.8,11.7973,1.00267,1,
13.3,11.7425,1.55748,0,
14.4,11.6892,2.71077,0,
12.8,11.6866,1.11341,0,
12.8,11.7206,1.0794,0,
13.9,11.7011,2.19893,0,
12.8,11.7211,1.07885,0,
12.2,11.7382,0.461836,1,
12.2,11.7197,0.480344,1,
11.7,11.7043,0.00426197,1,
11.1,11.6883,0.58825,1,
11.1,11.6884,0.588393,1,
11.1,11.688,0.588001,1,
11.1,11.6876,0.587614,1,
11.1,11.6872,0.587214,1,
10,11.7235,1.72347,0,
9.4,11.7597,2.35971,0,
8.3,11.7596,3.45958,0,
8.3,11.7194,3.4194,0,
10,11.6625,1.66248,0,
9.4,11.6056,2.20556,0,
9.4,11.6054,2.20544,0,
10.6,11.5653,0.96527,0,
11.7,11.5451,0.154892,1,
13.3,11.545,1.75496,0,
13.3,11.5135,1.78647,0,
13.3,11.5443,1.75575,0,
13.3,11.5784,1.72157,0,
13.9,11.6167,2.28325,0,
13.9,11.6587,2.24126,0,
13.3,11.7239,1.57605,0,
12.8,11.7924,1.00757,1,
12.8,11.8426,0.957368,1,
11.7,11.7924,0.0923748,1,
10.6,11.7071,1.10713,0,
10.6,11.6735,1.07354,0,
10.6,11.6001,1.00012,0,
11.1,11.49,0.390042,1,
11.1,11.4166,0.316637,1,
11.1,11.4084,0.308372,1,
11.1,11.3983,0.29827,1,
11.7,11.3884,0.311592,1,
11.7,11.3787,0.321258,1,
11.7,11.3687,0.331257,1,
11.7,11.3584,0.341566,1,
11,11.3478,0.347805,1,
11.1,11.3368,0.236845,1,
11,11.3818,0.381776,1,
11.1,11.4463,0.346337,1,
11.1,11.5491,0.449066,1,
11.7,11.6539,0.0460558,1,
11.7,11.7056,0.00557613,1,
11.7,11.7807,0.0807085,1,
11.7,11.8576,0.157561,1,
11.7,11.8969,0.196916,1,
11.7,11.9073,0.207329,1,
12,11.8606,0.139443,1,
12.2,11.8141,0.385866,1,
12.2,11.7662,0.433847,1,
12.8,11.7166,1.08338,0,
13.3,11.6455,1.65451,0,
13.3,11.6089,1.69109,0,
15,11.609,3.39096,0,
15.6,11.6594,3.94059,0,
15.6,11.7649,3.83508,0,
15.6,11.8921,3.70787,0,
15.6,12.0591,3.54092,0,
15.6,12.226,3.37398,0,
17.2,12.393,4.80705,0,
17.8,12.5302,5.2698,0,
17.8,12.7233,5.07666,0,
17.8,12.9368,4.86321,0,
17.8,13.1506,4.64945,0,
17.8,13.3646,4.43537,0,
17.8,13.579,4.22098,0,
17.2,13.7937,3.40628,0,
17.2,14.0088,3.19125,0,
17.2,14.2041,2.99593,0,
16.1,14.3997,1.70025,0,
16.1,14.5939,1.50609,0,
16.7,14.7492,1.95085,0,
17.2,14.901,2.29904,0,
16.1,15.0693,1.03069,1,
15.6,15.2526,0.347372,1,
16.7,15.3622,1.33776,0,
16.1,15.4754,0.624588,1,
16.1,15.6356,0.464382,1,
15,15.7545,0.75455,1,
15,15.8804,0.880385,1,
15,16.0117,1.01173,1,
15.6,16.1489,0.548874,1,
17,16.2559,0.74407,1,
16.7,16.3509,0.34911,1,
16.7,16.4494,0.250578,1,
16.7,16.4944,0.205553,1,
17.2,16.5228,0.67724,1,
17.8,16.5526,1.24742,1,
17.8,16.5833,1.21666,1,
17.2,16.6151,0.584913,1,
16.7,16.6479,0.0521355,1,
16.7,16.6284,0.0716343,1,
16.1,16.59,0.489962,1,
16.1,16.5509,0.450907,1,
16.1,16.5106,0.410572,1,
16.1,16.4689,0.368937,1,
16.1,16.426,0.325954,1,
16.1,16.3816,0.281586,1,
15.6,16.3558,0.755785,1,
15.6,16.3285,0.728504,1,
15.6,16.3004,0.700365,1,
15.6,16.308,0.707981,1,
15,16.3147,1.31466,0,
14.4,16.3016,1.90159,0,
14.4,16.2282,1.82816,0,
14.4,16.2057,1.80571,0,
14.4,16.1772,1.77716,0,
14.4,16.1004,1.70035,0,
14.4,16.0644,1.66438,0,
15,16.0231,1.02306,1,
14.4,15.9778,1.57779,0,
14.4,15.9825,1.58255,0,
14.4,15.9287,1.5287,0,
13.3,15.8703,2.57029,0,
13.9,15.8083,1.90831,0,
13.3,15.7064,2.40643,0,
13.3,15.6213,2.3213,0,
12.8,15.5146,2.71464,0,
11.7,15.407,3.70705,0,
11.7,15.2818,3.58176,0,
11.7,15.1187,3.41871,0,
13.9,14.9546,1.05461,1,
13.9,14.7894,0.889427,1,
14.4,14.7336,0.333642,1,
13.9,14.6736,0.773625,1,
12.8,14.613,1.81305,0,
12.2,14.5518,2.35182,0,
11.7,14.4294,2.72938,0,
11.7,14.2883,2.58834,0,
12.2,14.1321,1.93209,0,
12.2,13.9767,1.7767,0,
12.2,13.8389,1.63895,0,
12.2,13.7021,1.50214,0,
11.7,13.5651,1.86508,0,
11.7,13.4716,1.77164,0,
11.7,13.3815,1.68151,0,
11.7,13.2914,1.59138,0,
11.7,13.2013,1.50125,0,
11.1,13.1111,2.01113,0,
11.1,13.021,1.92102,0,
11,12.9109,1.91087,0,
11.7,12.7466,1.04663,0,
11.7,12.6332,0.933157,1,
12.2,12.5431,0.343081,1,
12.2,12.4842,0.284189,1,
12.2,12.459,0.258962,1,
12.2,12.4118,0.211766,1,
10.6,12.3837,1.78373,0,
10,12.3541,2.35413,0,
10,12.2807,2.28066,0,
9.4,12.2238,2.82382,0,
9.4,12.167,2.76698,0,
9.4,12.0901,2.69011,0,
10,11.9047,1.90474,0,
10.6,11.7249,1.1249,0,
11.7,11.567,0.133027,1,
12.2,11.4311,0.768896,1,
13.9,11.39,2.50999,0,
13.9,11.3644,2.53562,0,
14.4,11.4379,2.96209,0,
14.4,11.5114,2.88857,0,
15,11.585,3.41502,0,
15,11.6585,3.34148,0,
14.4,11.7521,2.64789,0,
14.4,11.8457,2.55431,0,
14,11.9359,2.06412,0,
13.9,12.0261,1.87393,0,
13.9,12.1029,1.79711,0,
13.9,12.1764,1.72364,0,
13.9,12.2498,1.65018,0,
13.9,12.3433,1.55672,0,
13.9,12.4367,1.46326,0,
13.9,12.5335,1.36648,0,
14,12.607,1.39304,0,
13.3,12.6493,0.650717,1,
13.3,12.698,0.60205,1,
13.3,12.7035,0.59655,1,
13.9,12.7114,1.18858,0,
13.9,12.7211,1.17886,0,
13.9,12.8312,1.06877,1,
13.9,12.9613,0.938678,1,
13.9,13.0557,0.844306,1,
14.4,13.1744,1.22559,0,
14.4,13.2963,1.10374,1,
14.4,13.463,0.936978,1,
14,13.5729,0.427108,1,
14.4,13.6683,0.731674,1,
14.4,13.7352,0.664812,1,
14.4,13.8098,0.590238,1,
14.4,13.8043,0.595735,1,
14.4,13.8013,0.598743,1,
14.4,13.7814,0.618602,1,
14.4,13.7614,0.63856,1,
14.4,13.7208,0.679182,1,
14.4,13.6795,0.720467,1,
14.4,13.6569,0.743105,1,
15,13.6329,1.36712,0,
14.4,13.6214,0.778557,1,
14.4,13.6582,0.741788,1,
15,13.6489,1.35107,0,
15,13.6409,1.35913,0,
15.6,13.6776,1.92237,0,
15.6,13.7144,1.8856,0,
16.1,13.7712,2.32879,0,
15.6,13.828,1.77199,0,
16.1,13.8982,2.20182,0,
15.6,13.9967,1.60333,0,
15,14.1102,0.889764,1,
15,14.2069,0.793096,1,
15,14.2139,0.786096,1,
15.6,14.2241,1.37586,0,
15,14.2702,0.729773,1,
14.4,14.3583,0.0417137,1,
14.4,14.3988,0.00123119,1,
15,14.3974,0.602623,1,
15,14.4341,0.565872,1,
15,14.4653,0.534728,1,
15,14.494,0.50602,1,
15,14.5205,0.479456,1,
15,14.5458,0.454163,1,
15,14.5695,0.43047,1,
14.4,14.5942,0.19425,1,
14.4,14.6199,0.219859,1,
14.4,14.647,0.246953,1,
13.9,14.6756,0.775567,1,
13.9,14.7064,0.806439,1,
13.9,14.7396,0.83964,1,
13.3,14.7746,1.47462,0,
13.3,14.7659,1.46595,0,
12.2,14.7551,2.55512,0,
12.2,14.7431,2.54308,0,
12.2,14.6495,2.44955,0,
13.3,14.556,1.25603,0,
13.9,14.4425,0.542516,1,
15,14.3658,0.634239,1,
15,14.3105,0.689488,1,
15.6,14.2694,1.33063,0,
15.6,14.2097,1.39028,0,
16.1,14.2098,1.89018,0,
15.6,14.2596,1.34042,0,
15.6,14.3228,1.27717,0,
15.6,14.3691,1.23087,1,
15.6,14.3692,1.23078,1,
14.4,14.3725,0.0274858,1,
13.3,14.3729,1.07288,0,
12.8,14.372,1.572,0,
12.8,14.3353,1.53534,0,
12.2,14.2808,2.08076,0,
12.2,14.2251,2.02514,0,
12.2,14.1485,1.94852,0,
11.1,14.071,2.97102,0,
10.6,13.9927,3.39268,0,
10,13.8768,3.87681,0,
10,13.7434,3.74342,0,
10,13.5891,3.58914,0,
8.9,13.434,4.53397,0,
8.9,13.2779,4.37785,0,
8.9,13.084,4.18397,0,
9.4,12.889,3.489,0,
9.4,12.742,3.34203,0,
11.1,12.6118,1.51178,0,
12.8,12.5182,0.281798,1,
13.3,12.4814,0.818571,1,
13.3,12.492,0.807961,1,
14.4,12.4648,1.93525,0,
15,12.3997,2.60027,0,
17.2,12.401,4.79898,0,
17.8,12.4242,5.37581,0,
17.2,12.4779,4.72212,0,
16.1,12.5516,3.5484,0,
16.1,12.5886,3.51139,0,
15.6,12.6055,2.99446,0,
14.4,12.6225,1.77754,0,
13.3,12.6637,0.636291,1,
12.8,12.6649,0.135138,1,
12.8,12.6079,0.192101,1,
12.2,12.5867,0.386731,1,
12.2,12.5803,0.380329,1,
12.2,12.5732,0.373219,1,
12.8,12.5859,0.214103,1,
11.1,12.5983,1.49834,0,
10,12.6112,2.6112,0,
10,12.6111,2.61109,0,
10,12.5909,2.5909,0,
10,12.5907,2.59071,0,
9.4,12.5905,3.19052,0,
9.4,12.5903,3.19034,0,
11.7,12.6068,0.906769,1,
12.8,12.6232,0.176798,1,
13.9,12.7468,1.15323,0,
14.4,12.8542,1.54579,0,
14.4,13.0043,1.3957,0,
15.6,13.1144,2.4856,0,
16.7,13.1772,3.52277,0,
19.4,13.2814,6.11863,0,
20,13.4219,6.57811,0,
21.7,13.589,8.111,0,
21.1,13.7561,7.34385,0,
21.1,13.9067,7.19326,0,
19.4,14.0173,5.38273,0,
16.7,14.1478,2.55221,0,
15.6,14.2582,1.34182,0,
15,14.2784,0.721637,1,
14.4,14.2785,0.121537,1,
14.4,14.2744,0.125593,1,
14.4,14.3282,0.0717659,1,
13.9,14.3819,0.481886,1,
12.8,14.4392,1.63923,0,
12.8,14.4991,1.69907,0,
12.8,14.5063,1.70627,0,
11.1,14.5137,3.4137,0,
11.7,14.5207,2.82072,0,
11.7,14.5205,2.82047,0,
12.2,14.5769,2.37693,0,
11.7,14.6334,2.93339,0,
12.8,14.7066,1.90656,0,
13.9,14.763,0.863008,1,
15,14.8762,0.123795,1,
17.2,15.055,2.14502,0,
17.2,15.1306,2.06938,0,
19.4,15.2833,4.11666,0,
21.1,15.3935,5.70651,0,
22.2,15.5605,6.63955,0,
22.8,15.7842,7.01579,0,
23.3,16.0047,7.29531,0,
22.8,16.2085,6.59147,0,
22.8,16.3391,6.46094,0,
20.6,16.4329,4.16714,0,
18.3,16.47,1.83,0,
16.1,16.4536,0.35363,1,
14.4,16.3604,1.96043,0,
13.9,16.2622,2.36221,0,
12.2,16.1854,3.98541,0,
12.2,16.1286,3.92857,0,
12.2,16.059,3.859,0,
11.7,15.9894,4.28943,0,
11.7,15.92,4.22001,0,
11.7,15.8321,4.13209,0,
11.1,15.7424,4.64238,0,
11.7,15.7054,4.00542,0,
11.1,15.6484,4.54841,0,
11.1,15.6115,4.51146,0,
11.7,15.6111,3.91113,0,
11.7,15.5908,3.8908,0,
11.7,15.5905,3.89052,0,
12.2,15.5736,3.37357,0,
