data_point,predicted,difference,hit,
5398,5422.31,24.312,1,
5401,5425.33,24.3311,1,
5404,5428.35,24.3496,1,
5407,5431.37,24.3682,1,
5410,5434.39,24.3872,1,
5413,5437.41,24.4058,1,
5416,5440.42,24.4248,1,
5419,5443.44,24.4434,1,
5422,5446.46,24.4624,1,
5425,5449.48,24.481,1,
5428,5452.5,24.5,1,
5431,5455.52,24.5186,1,
5434,5458.54,24.5371,1,
5437,5461.56,24.5562,1,
5440,5464.57,24.5747,1,
5443,5467.59,24.5938,1,
5446,5470.61,24.6123,1,
5449,5473.63,24.6313,1,
5452,5476.65,24.6499,1,
5455,5479.67,24.6689,1,
5458,5482.69,24.6875,1,
5461,5485.71,24.7061,1,
5464,5488.73,24.7251,1,
5467,5491.74,24.7437,1,
5470,5494.76,24.7627,1,
5473,5497.78,24.7812,1,
5476,5500.8,24.8003,1,
5479,5503.82,24.8188,1,
5482,5506.84,24.8379,1,
5485,5509.86,24.8564,1,
5488,5512.88,24.875,1,
5491,5515.89,24.894,1,
5494,5518.91,24.9126,1,
5497,5521.93,24.9316,1,
5500,5524.95,24.9502,1,
5503,5527.97,24.9692,1,
5506,5530.99,24.9878,1,
5509,5534.01,25.0068,1,
5512,5537.03,25.0254,1,
5515,5540.04,25.0439,1,
5518,5543.06,25.063,1,
5521,5546.08,25.0815,1,
5524,5549.1,25.1006,1,
5527,5552.12,25.1191,1,
5530,5555.14,25.1382,1,
5533,5558.16,25.1567,1,
5536,5561.18,25.1758,1,
5539,5564.19,25.1943,1,
5542,5567.21,25.2129,1,
5545,5570.23,25.2319,1,
5548,5573.25,25.2505,1,
5551,5576.27,25.2695,1,
5554,5579.29,25.2881,1,
5557,5582.31,25.3071,1,
5560,5585.33,25.3257,1,
5563,5588.34,25.3447,1,
5566,5591.36,25.3633,1,
5569,5594.38,25.3818,1,
5572,5597.4,25.4009,1,
5575,5600.42,25.4194,1,
5578,5603.44,25.4385,1,
5581,5606.46,25.457,1,
5584,5609.48,25.4761,1,
5587,5612.49,25.4946,1,
5590,5615.51,25.5137,1,
5593,5618.53,25.5322,1,
5596,5621.55,25.5508,1,
5599,5624.57,25.5698,1,
5602,5627.59,25.5884,1,
5605,5630.61,25.6074,1,
5608,5633.63,25.626,1,
5611,5636.65,25.645,1,
5614,5639.66,25.6636,1,
5617,5642.68,25.6826,1,
5620,5645.7,25.7012,1,
5623,5648.72,25.7197,1,
5626,5651.74,25.7388,1,
5629,5654.76,25.7573,1,
5632,5657.78,25.7764,1,
5635,5660.79,25.7949,1,
5638,5663.81,25.814,1,
5641,5666.83,25.8325,1,
5644,5669.85,25.8516,1,
5647,5672.87,25.8701,1,
5650,5675.89,25.8887,1,
5653,5678.91,25.9077,1,
5656,5681.93,25.9263,1,
5659,5684.95,25.9453,1,
5662,5687.96,25.9639,1,
5665,5690.98,25.9829,1,
5668,5694,26.0015,1,
5671,5697.02,26.0205,1,
5674,5700.04,26.0391,1,
5677,5703.06,26.0576,1,
5680,5706.08,26.0767,1,
5683,5709.1,26.0952,1,
5686,5712.11,26.1143,1,
5689,5715.13,26.1328,1,
5692,5718.15,26.1519,1,
5695,5721.17,26.1704,1,
5698,5724.19,26.1895,1,
5701,5727.21,26.208,1,
5704,5730.23,26.2266,1,
5707,5733.25,26.2456,1,
5710,5736.26,26.2642,1,
5713,5739.28,26.2832,1,
5716,5742.3,26.3018,1,
5719,5745.32,26.3208,1,
5722,5748.34,26.3394,1,
5725,5751.36,26.3584,1,
5728,5754.38,26.377,1,
5731,5757.4,26.3955,1,
5734,5760.41,26.4146,1,
5737,5763.43,26.4331,1,
5740,5766.45,26.4521,1,
5743,5769.47,26.4707,1,
5746,5772.49,26.4897,1,
5749,5775.51,26.5083,1,
5752,5778.53,26.5273,1,
5755,5781.55,26.5459,1,
5758,5784.56,26.5645,1,
5761,5787.58,26.5835,1,
5764,5790.6,26.6021,1,
5767,5793.62,26.6211,1,
5770,5796.64,26.6396,1,
5773,5799.66,26.6587,1,
5776,5802.68,26.6772,1,
5779,5805.7,26.6963,1,
5782,5808.71,26.7148,1,
5785,5811.73,26.7334,1,
5788,5814.75,26.7524,1,
5791,5817.77,26.771,1,
5794,5820.79,26.79,1,
5797,5823.81,26.8086,1,
5800,5826.83,26.8276,1,
5803,5829.85,26.8462,1,
5806,5832.87,26.8652,1,
5809,5835.88,26.8838,1,
5812,5838.9,26.9023,1,
5815,5841.92,26.9214,1,
5818,5844.94,26.9399,1,
5821,5847.96,26.959,1,
5824,5850.98,26.9775,1,
5827,5854,26.9966,1,
5830,5857.02,27.0151,1,
5833,5860.03,27.0342,1,
5836,5863.05,27.0527,1,
5839,5866.07,27.0713,1,
5842,5869.09,27.0903,1,
5845,5872.11,27.1089,1,
5848,5875.13,27.1279,1,
5851,5878.15,27.1465,1,
5854,5881.17,27.1655,1,
5857,5884.18,27.1841,1,
5860,5887.2,27.2031,1,
5863,5890.22,27.2217,1,
5866,5893.24,27.2402,1,
5869,5896.26,27.2593,1,
5872,5899.28,27.2778,1,
5875,5902.3,27.2969,1,
5878,5905.32,27.3154,1,
5881,5908.33,27.3345,1,
5884,5911.35,27.353,1,
5887,5914.37,27.3716,1,
5890,5917.39,27.3906,1,
5893,5920.41,27.4092,1,
5896,5923.43,27.4282,1,
5899,5926.45,27.4468,1,
5902,5929.47,27.4658,1,
5905,5932.48,27.4844,1,
5908,5935.5,27.5034,1,
5911,5938.52,27.522,1,
5914,5941.54,27.5405,1,
5917,5944.56,27.5596,1,
5920,5947.58,27.5781,1,
5923,5950.6,27.5972,1,
5926,5953.62,27.6157,1,
5929,5956.63,27.6348,1,
5932,5959.65,27.6533,1,
5935,5962.67,27.6724,1,
5938,5965.69,27.6909,1,
5941,5968.71,27.7095,1,
5944,5971.73,27.7285,1,
5947,5974.75,27.7471,1,
5950,5977.77,27.7661,1,
5953,5980.78,27.7847,1,
5956,5983.8,27.8037,1,
5959,5986.82,27.8223,1,
5962,5989.84,27.8413,1,
5965,5992.86,27.8599,1,
5968,5995.88,27.8784,1,
5971,5998.9,27.8975,1,
5974,6001.92,27.916,1,
5977,6004.94,27.9351,1,
5980,6007.95,27.9536,1,
5983,6010.97,27.9727,1,
5986,6013.99,27.9912,1,
5989,6017.01,28.0103,1,
5992,6020.03,28.0288,1,
5995,6023.05,28.0474,1,
5998,6026.07,28.0664,1,
6001,6029.08,28.085,1,
6004,6032.1,28.104,1,
6007,6035.12,28.1226,1,
